Market,Date,Grade,Arrivals,Unit,Min,Max,Modal
,24/01/2020,AVERAGE,125,Quintal,300.0,400.0,350.0
,26/01/2020,AVERAGE,88,Quintal,300.0,400.0,350.0
,27/01/2020,AVERAGE,110,Quintal,300.0,400.0,350.0
,28/01/2020,AVERAGE,45,Quintal,300.0,400.0,350.0
,29/01/2020,AVERAGE,50,Quintal,300.0,400.0,350.0
,30/01/2020,AVERAGE,105,Quintal,300.0,400.0,350.0
,31/01/2020,AVERAGE,40,Quintal,300.0,400.0,350.0
Sub Total,Sub Total,Sub Total,2151,,,,
MALUR,22/01/2020,AVERAGE,6000,Quintal,300.0,600.0,500.0
,23/01/2020,AVERAGE,1000,Quintal,300.0,800.0,500.0
,31/01/2020,AVERAGE,700,Quintal,800.0,1300.0,1000.0
Sub Total,Sub Total,Sub Total,7700,,,,
MYSURU,01/01/2020,AVERAGE,55,Quintal,300.0,500.0,400.0
,02/01/2020,AVERAGE,65,Quintal,400.0,600.0,500.0
,03/01/2020,AVERAGE,57,Quintal,300.0,500.0,400.0
,05/01/2020,AVERAGE,63,Quintal,400.0,600.0,500.0
,06/01/2020,AVERAGE,58,Quintal,200.0,400.0,300.0
,07/01/2020,AVERAGE,2,Quintal,200.0,400.0,300.0
,08/01/2020,AVERAGE,55,Quintal,200.0,400.0,300.0
,09/01/2020,AVERAGE,60,Quintal,200.0,400.0,350.0
,10/01/2020,AVERAGE,54,Quintal,100.0,300.0,200.0
,12/01/2020,AVERAGE,62,Quintal,200.0,400.0,300.0
,13/01/2020,AVERAGE,57,Quintal,200.0,400.0,300.0
,14/01/2020,AVERAGE,67,Quintal,300.0,500.0,400.0
,15/01/2020,AVERAGE,59,Quintal,400.0,600.0,500.0
,16/01/2020,AVERAGE,63,Quintal,500.0,700.0,600.0
,17/01/2020,AVERAGE,58,Quintal,300.0,500.0,450.0
,19/01/2020,AVERAGE,66,Quintal,300.0,400.0,350.0
,20/01/2020,AVERAGE,57,Quintal,200.0,300.0,200.0
,23/01/2020,AVERAGE,68,Quintal,100.0,800.0,150.0
,24/01/2020,AVERAGE,63,Quintal,100.0,200.0,150.0
,26/01/2020,AVERAGE,72,Quintal,200.0,400.0,300.0
,27/01/2020,AVERAGE,65,Quintal,300.0,500.0,450.0
,28/01/2020,AVERAGE,75,Quintal,300.0,500.0,450.0
,29/01/2020,AVERAGE,65,Quintal,300.0,500.0,400.0
,30/01/2020,AVERAGE,73,Quintal,300.0,500.0,400.0
,31/01/2020,AVERAGE,62,Quintal,300.0,500.0,400.0
Sub Total,Sub Total,Sub Total,1501,,,,
RAMANAGARA,01/01/2020,AVERAGE,40,Quintal,600.0,800.0,700.0
,02/01/2020,AVERAGE,44,Quintal,600.0,700.0,650.0
,03/01/2020,AVERAGE,32,Quintal,500.0,700.0,600.0
,04/01/2020,AVERAGE,44,Quintal,600.0,700.0,650.0
,06/01/2020,AVERAGE,32,Quintal,600.0,800.0,700.0
,07/01/2020,AVERAGE,32,Quintal,500.0,700.0,600.0
,08/01/2020,AVERAGE,40,Quintal,600.0,700.0,650.0
,09/01/2020,AVERAGE,32,Quintal,500.0,700.0,600.0
,10/01/2020,AVERAGE,40,Quintal,500.0,700.0,600.0
,13/01/2020,AVERAGE,32,Quintal,800.0,1000.0,900.0
,14/01/2020,AVERAGE,40,Quintal,800.0,1000.0,900.0
,16/01/2020,AVERAGE,20,Quintal,600.0,700.0,650.0
,17/01/2020,AVERAGE,32,Quintal,700.0,900.0,800.0
,18/01/2020,AVERAGE,40,Quintal,400.0,600.0,500.0
,20/01/2020,AVERAGE,40,Quintal,700.0,900.0,800.0
,21/01/2020,AVERAGE,32,Quintal,400.0,600.0,500.0
,22/01/2020,AVERAGE,32,Quintal,500.0,600.0,550.0
,23/01/2020,AVERAGE,44,Quintal,500.0,600.0,550.0
,24/01/2020,AVERAGE,48,Quintal,400.0,600.0,500.0
,27/01/2020,AVERAGE,40,Quintal,600.0,800.0,700.0
,28/01/2020,AVERAGE,40,Quintal,600.0,800.0,700.0
,29/01/2020,AVERAGE,32,Quintal,800.0,1000.0,900.0
,30/01/2020,AVERAGE,32,Quintal,700.0,900.0,800.0
,31/01/2020,AVERAGE,32,Quintal,700.0,900.0,800.0
Sub Total,Sub Total,Sub Total,872,,,,
UDIPI,01/01/2020,AVERAGE,47,Quintal,1400.0,1600.0,1500.0
,08/01/2020,AVERAGE,79,Quintal,1000.0,1200.0,1100.0
,22/01/2020,AVERAGE,101,Quintal,700.0,900.0,800.0
,29/01/2020,AVERAGE,150,Quintal,600.0,800.0,700.0
Sub Total,Sub Total,Sub Total,377,,,,
,,Grand Total,28488,,,,
BANGARPET,01/02/2020,AVERAGE,3,Quintal,150.0,200.0,180.0
,04/02/2020,AVERAGE,3,Quintal,400.0,500.0,450.0
,06/02/2020,AVERAGE,1,Quintal,300.0,500.0,400.0
,07/02/2020,AVERAGE,1,Quintal,400.0,500.0,450.0
,08/02/2020,AVERAGE,3,Quintal,200.0,300.0,250.0
,10/02/2020,AVERAGE,9,Quintal,200.0,300.0,250.0
,12/02/2020,AVERAGE,6,Quintal,150.0,250.0,200.0
,14/02/2020,AVERAGE,4,Quintal,200.0,300.0,250.0
,18/02/2020,AVERAGE,1,Quintal,300.0,400.0,350.0
,19/02/2020,AVERAGE,1,Quintal,200.0,450.0,300.0
,20/02/2020,AVERAGE,2,Quintal,300.0,500.0,400.0
,22/02/2020,AVERAGE,1,Quintal,200.0,300.0,250.0
,24/02/2020,AVERAGE,2,Quintal,400.0,500.0,450.0
,25/02/2020,AVERAGE,2,Quintal,300.0,400.0,350.0
,26/02/2020,AVERAGE,3,Quintal,300.0,400.0,350.0
,28/02/2020,AVERAGE,1,Quintal,100.0,200.0,150.0
Sub Total,Sub Total,Sub Total,43,,,,
BINNY MILL (F&V),01/02/2020,AVERAGE,183,Quintal,600.0,800.0,700.0
,03/02/2020,AVERAGE,152,Quintal,600.0,800.0,700.0
,04/02/2020,AVERAGE,168,Quintal,400.0,600.0,500.0
,05/02/2020,AVERAGE,183,Quintal,400.0,600.0,500.0
,06/02/2020,AVERAGE,250,Quintal,400.0,600.0,500.0
,07/02/2020,AVERAGE,88,Quintal,400.0,600.0,500.0
,10/02/2020,AVERAGE,188,Quintal,400.0,600.0,500.0
,11/02/2020,AVERAGE,206,Quintal,400.0,600.0,500.0
,12/02/2020,AVERAGE,176,Quintal,400.0,600.0,500.0
,13/02/2020,AVERAGE,135,Quintal,400.0,600.0,500.0
,14/02/2020,AVERAGE,162,Quintal,400.0,600.0,500.0
,15/02/2020,AVERAGE,94,Quintal,400.0,600.0,500.0
,17/02/2020,AVERAGE,173,Quintal,400.0,600.0,500.0
,18/02/2020,AVERAGE,231,Quintal,400.0,600.0,500.0
,19/02/2020,AVERAGE,147,Quintal,800.0,1000.0,900.0
,20/02/2020,AVERAGE,108,Quintal,800.0,1000.0,900.0
,24/02/2020,AVERAGE,245,Quintal,800.0,1000.0,900.0
,25/02/2020,AVERAGE,125,Quintal,800.0,1200.0,1000.0
,26/02/2020,AVERAGE,143,Quintal,800.0,1200.0,1000.0
,27/02/2020,AVERAGE,117,Quintal,600.0,800.0,700.0
,28/02/2020,AVERAGE,179,Quintal,600.0,800.0,700.0
,29/02/2020,AVERAGE,183,Quintal,600.0,800.0,700.0
Sub Total,Sub Total,Sub Total,3636,,,,
CHANNAPATNA,01/02/2020,AVERAGE,15,Quintal,300.0,500.0,400.0
,03/02/2020,AVERAGE,12,Quintal,200.0,400.0,300.0
,04/02/2020,AVERAGE,17,Quintal,200.0,400.0,300.0
,05/02/2020,AVERAGE,17,Quintal,200.0,300.0,250.0
,06/02/2020,AVERAGE,16,Quintal,200.0,400.0,300.0
,07/02/2020,AVERAGE,17,Quintal,200.0,350.0,300.0
,08/02/2020,AVERAGE,20,Quintal,160.0,400.0,300.0
,10/02/2020,AVERAGE,15,Quintal,200.0,400.0,300.0
,11/02/2020,AVERAGE,18,Quintal,200.0,400.0,300.0
,12/02/2020,AVERAGE,13,Quintal,200.0,400.0,300.0
,13/02/2020,AVERAGE,18,Quintal,200.0,400.0,300.0
,14/02/2020,AVERAGE,15,Quintal,200.0,400.0,300.0
,15/02/2020,AVERAGE,19,Quintal,200.0,400.0,300.0
,17/02/2020,AVERAGE,15,Quintal,200.0,400.0,300.0
,18/02/2020,AVERAGE,15,Quintal,200.0,400.0,300.0
,19/02/2020,AVERAGE,15,Quintal,300.0,500.0,400.0
,20/02/2020,AVERAGE,16,Quintal,300.0,500.0,400.0
,21/02/2020,AVERAGE,18,Quintal,300.0,500.0,400.0
,22/02/2020,AVERAGE,9,Quintal,300.0,600.0,500.0
,24/02/2020,AVERAGE,14,Quintal,300.0,600.0,500.0
,25/02/2020,AVERAGE,12,Quintal,300.0,500.0,400.0
,26/02/2020,AVERAGE,11,Quintal,300.0,600.0,500.0
,27/02/2020,AVERAGE,18,Quintal,300.0,500.0,400.0
,28/02/2020,AVERAGE,19,Quintal,300.0,500.0,400.0
,29/02/2020,AVERAGE,13,Quintal,300.0,500.0,400.0
Sub Total,Sub Total,Sub Total,387,,,,
CHICKBALLAPUR,01/02/2020,AVERAGE,225,Quintal,200.0,400.0,300.0
,02/02/2020,AVERAGE,372,Quintal,100.0,200.0,150.0
,03/02/2020,AVERAGE,336,Quintal,100.0,300.0,200.0
,04/02/2020,AVERAGE,502,Quintal,100.0,240.0,200.0
,05/02/2020,AVERAGE,247,Quintal,100.0,200.0,150.0
,07/02/2020,AVERAGE,452,Quintal,100.0,200.0,150.0
,08/02/2020,AVERAGE,307,Quintal,100.0,200.0,150.0
,09/02/2020,AVERAGE,322,Quintal,100.0,200.0,150.0
,10/02/2020,AVERAGE,207,Quintal,100.0,200.0,150.0
,11/02/2020,AVERAGE,305,Quintal,100.0,200.0,150.0
,12/02/2020,AVERAGE,285,Quintal,100.0,200.0,150.0
,14/02/2020,AVERAGE,200,Quintal,300.0,500.0,400.0
,15/02/2020,AVERAGE,135,Quintal,100.0,200.0,150.0
,16/02/2020,AVERAGE,237,Quintal,300.0,500.0,400.0
,17/02/2020,AVERAGE,200,Quintal,200.0,500.0,400.0
,18/02/2020,AVERAGE,255,Quintal,300.0,400.0,350.0
,19/02/2020,AVERAGE,260,Quintal,200.0,500.0,450.0
,21/02/2020,AVERAGE,212,Quintal,200.0,500.0,400.0
,22/02/2020,AVERAGE,100,Quintal,300.0,400.0,350.0
,23/02/2020,AVERAGE,274,Quintal,300.0,600.0,500.0
,24/02/2020,AVERAGE,224,Quintal,300.0,500.0,400.0
,25/02/2020,AVERAGE,200,Quintal,200.0,400.0,300.0
,26/02/2020,AVERAGE,145,Quintal,200.0,500.0,400.0
,28/02/2020,AVERAGE,371,Quintal,200.0,300.0,250.0
,29/02/2020,AVERAGE,240,Quintal,200.0,250.0,230.0
Sub Total,Sub Total,Sub Total,6613,,,,
CHIKKAMAGALURU,03/02/2020,AVERAGE,30,Quintal,1000.0,1000.0,1000.0
,05/02/2020,AVERAGE,13,Quintal,669.0,869.0,769.0
,07/02/2020,AVERAGE,32,Quintal,938.0,938.0,938.0
,10/02/2020,AVERAGE,59,Quintal,800.0,882.0,847.0
,12/02/2020,AVERAGE,34,Quintal,882.0,882.0,882.0
,14/02/2020,AVERAGE,34,Quintal,882.0,882.0,882.0
,19/02/2020,AVERAGE,12,Quintal,833.0,833.0,833.0
,24/02/2020,AVERAGE,136,Quintal,769.0,930.0,882.0
,25/02/2020,AVERAGE,12,Quintal,833.0,833.0,833.0
Sub Total,Sub Total,Sub Total,362,,,,
DAVANAGERE,07/02/2020,AVERAGE,45,Quintal,1200.0,1500.0,1350.0
,13/02/2020,AVERAGE,70,Quintal,800.0,1000.0,900.0
,20/02/2020,AVERAGE,60,Quintal,800.0,1000.0,900.0
,28/02/2020,AVERAGE,45,Quintal,1000.0,1200.0,1100.0
Sub Total,Sub Total,Sub Total,220,,,,
DODDABALLAPUR,01/02/2020,AVERAGE,12,Quintal,400.0,600.0,500.0
,03/02/2020,AVERAGE,12,Quintal,400.0,600.0,500.0
,04/02/2020,AVERAGE,12,Quintal,400.0,600.0,500.0
,05/02/2020,AVERAGE,9,Quintal,400.0,600.0,500.0
,06/02/2020,AVERAGE,12,Quintal,400.0,600.0,500.0
,07/02/2020,AVERAGE,9,Quintal,400.0,600.0,500.0
,10/02/2020,AVERAGE,12,Quintal,400.0,600.0,500.0
,11/02/2020,AVERAGE,9,Quintal,500.0,700.0,600.0
,12/02/2020,AVERAGE,9,Quintal,400.0,600.0,500.0
,13/02/2020,AVERAGE,12,Quintal,400.0,700.0,500.0
,14/02/2020,AVERAGE,12,Quintal,500.0,700.0,600.0
,15/02/2020,AVERAGE,12,Quintal,400.0,600.0,500.0
