Market,Date,Grade,Arrivals,Unit,Min,Max,Modal
,17/03/2019,AVERAGE,53,Quintal,3000.0,4000.0,3500.0
,18/03/2019,AVERAGE,12,Quintal,3000.0,4000.0,3500.0
,19/03/2019,AVERAGE,51,Quintal,3000.0,3800.0,3400.0
,20/03/2019,AVERAGE,45,Quintal,3000.0,4000.0,3500.0
,22/03/2019,AVERAGE,53,Quintal,3000.0,4000.0,3500.0
,23/03/2019,AVERAGE,56,Quintal,2000.0,4000.0,3000.0
,24/03/2019,AVERAGE,31,Quintal,3000.0,3800.0,3400.0
,25/03/2019,AVERAGE,8,Quintal,3000.0,3800.0,3400.0
,26/03/2019,AVERAGE,46,Quintal,3000.0,3500.0,3250.0
,27/03/2019,AVERAGE,30,Quintal,2500.0,3000.0,2750.0
,29/03/2019,AVERAGE,21,Quintal,2500.0,3500.0,3000.0
,30/03/2019,AVERAGE,30,Quintal,2500.0,3200.0,2850.0
,31/03/2019,AVERAGE,30,Quintal,2000.0,4000.0,3000.0
Sub Total,Sub Total,Sub Total,1003,,,,
DAVANAGERE,01/03/2019,AVERAGE,18,Quintal,2000.0,2500.0,2250.0
,08/03/2019,AVERAGE,15,Quintal,2000.0,2800.0,2400.0
,15/03/2019,AVERAGE,15,Quintal,1800.0,2200.0,2000.0
,22/03/2019,AVERAGE,30,Quintal,1500.0,2000.0,1750.0
,29/03/2019,AVERAGE,12,Quintal,1500.0,1800.0,1650.0
Sub Total,Sub Total,Sub Total,90,,,,
KOLAR,01/03/2019,AVERAGE,35,Quintal,2500.0,3500.0,3000.0
,03/03/2019,AVERAGE,55,Quintal,3500.0,4200.0,3800.0
,04/03/2019,AVERAGE,25,Quintal,3500.0,4000.0,3800.0
,05/03/2019,AVERAGE,26,Quintal,3500.0,4000.0,3700.0
,06/03/2019,AVERAGE,13,Quintal,3500.0,4000.0,3800.0
,07/03/2019,AVERAGE,30,Quintal,3000.0,4000.0,3500.0
,08/03/2019,AVERAGE,26,Quintal,3000.0,3500.0,3300.0
,10/03/2019,AVERAGE,27,Quintal,3000.0,4000.0,3500.0
,11/03/2019,AVERAGE,15,Quintal,3500.0,4000.0,3700.0
,12/03/2019,AVERAGE,25,Quintal,3000.0,4000.0,3500.0
,13/03/2019,AVERAGE,48,Quintal,2500.0,3500.0,3000.0
,14/03/2019,AVERAGE,48,Quintal,3000.0,3500.0,3300.0
,15/03/2019,AVERAGE,37,Quintal,3000.0,3500.0,3300.0
,17/03/2019,AVERAGE,30,Quintal,3500.0,4000.0,3700.0
,18/03/2019,AVERAGE,16,Quintal,3000.0,3500.0,3300.0
,19/03/2019,AVERAGE,23,Quintal,3500.0,4000.0,3700.0
,20/03/2019,AVERAGE,17,Quintal,3000.0,3500.0,3300.0
,21/03/2019,AVERAGE,35,Quintal,3500.0,4000.0,3700.0
,22/03/2019,AVERAGE,46,Quintal,2500.0,3500.0,3000.0
,24/03/2019,AVERAGE,62,Quintal,3000.0,3500.0,3300.0
,25/03/2019,AVERAGE,52,Quintal,3500.0,4000.0,3700.0
,26/03/2019,AVERAGE,71,Quintal,3500.0,4000.0,3700.0
,27/03/2019,AVERAGE,42,Quintal,3000.0,3500.0,3300.0
